NoPaymentDue,Enlisted,Enrolled,Units,Disabled,Unemployed,Region,Marital_Status,Gender,Longest_Absence_From_School,Filed_For_Bankruptcy,LongTermPlanningScore,DecisionStyle,PowerOrientedScore,CommunityOrientedScore,Parent_Education_Level,Credit_Score_Raw,Credit_Score_AgeAdj,Loan_Amount,HS_Math,HS_Science,HS_English,Family_Income_normalized,School_occ,School_smc,School_ucb,School_uci,School_ucla,School_ucsd,Service_air_force,Service_army,Service_fire_department,Service_foreign_legion,Service_marines,Service_navy,Service_peace_corps
pos,1,1,10.0,0,0,3,0,0,4,0,0.8902470806497149,1,0.6255021631054626,0.1029894739649535,0,0.4660348999643247,0.6255021631054626,1,6.0,9.0,10.0,0.7527995647214605,0,1,0,0,0,0,1,0,0,0,0,0,0
pos,1,1,3.0,0,0,5,1,0,2,1,0.8926313695961777,0,1.0,0.5194158771228103,2,0.9107168797838312,0.8676412300780322,1,9.0,10.0,10.0,0.31533574562290095,0,0,0,1,0,0,0,0,1,0,0,0,0
pos,0,1,12.0,0,0,1,0,1,0,0,0.8344611399052762,1,0.7975494979488565,0.7975494979488565,2,0.5433625575302358,0.7975494979488565,1,6.0,9.0,9.0,0.476310826627441,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,0,1,1.0,1,0,4,0,0,9,0,0.6003630996350539,1,0.5802263087886604,0.5284665326019888,1,0.5274784625351459,0.5284665326019888,0,6.0,8.0,9.0,0.190601458163081,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,4.0,0,0,3,0,1,1,0,0.720277336723484,1,0.7628941926311564,0.5341738242713516,1,0.693540175119233,0.5341738242713516,1,7.0,10.0,10.0,0.650947941182324,0,0,1,0,0,0,0,0,0,0,0,1,0
pos,1,1,10.0,0,0,1,1,0,3,1,0.824600996600207,0,1.0,0.5456489062180481,3,0.913202238514168,0.7857869630598511,1,4.0,9.0,10.0,0.1560541654927104,0,1,0,0,0,0,0,0,1,0,0,0,0
pos,0,1,12.0,0,0,3,0,0,3,0,0.7814840482438296,1,0.7347678527144639,0.2813550298405971,2,0.5237923807166226,0.7347678527144639,1,9.0,7.0,8.0,0.3430968936587841,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,14.0,0,0,1,1,1,2,0,0.6374908589887411,1,0.5823520246984482,0.4461518699581575,1,0.5294109315440437,0.5505436782085334,1,8.0,10.0,10.0,0.3176058879257893,1,0,1,0,0,0,0,0,0,0,0,0,0
pos,0,1,7.0,0,0,3,1,1,4,0,0.5718540593578316,1,0.4972863178925126,0.4972863178925126,3,0.34175410266634576,0.4972863178925126,1,2.0,6.0,6.0,0.7779290900017484,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,1,1,4.0,0,0,2,1,1,2,0,0.7158115664325454,1,0.6584129884373157,0.6584129884373157,2,0.5761426851931901,0.6584129884373157,1,5.0,8.0,10.0,0.5917792986603319,0,1,0,0,0,0,0,0,0,0,0,1,0
pos,1,1,10.0,0,0,2,1,0,1,0,0.8083407580682221,1,0.7664663566143649,0.27324257835971366,2,0.4786591089602552,0.7664663566143649,1,9.0,7.0,8.0,0.8612515860142611,0,0,0,0,1,0,1,0,0,0,0,0,0
pos,0,1,18.0,0,0,5,1,0,0,1,0.7587261009418402,0,1.0,0.018029274431683007,1,0.9166456879464022,0.7081190541829608,1,8.0,5.0,6.0,0.022431314020247173,0,0,0,0,1,1,0,0,0,0,0,0,0
pos,1,1,6.0,0,0,5,1,0,1,0,0.6474198659997203,1,0.6698079730807877,0.5552994539448264,0,0.6089163391643524,0.58074105196315,1,7.0,8.0,8.0,0.06599496555859813,0,1,0,0,0,0,0,0,1,0,0,0,0
pos,1,1,2.0,0,0,4,0,0,2,0,0.3665049048041295,1,0.6832394049831966,0.28516730990752437,2,0.6211267318029059,0.28516730990752437,0,7.0,8.0,9.0,0.08379662619078582,0,0,0,1,0,0,0,1,0,0,0,0,0
pos,0,1,11.0,0,0,2,1,1,4,0,0.5764102236255138,1,0.6536843591169236,0.3368218154028,2,0.5942585082881123,0.5022438112182473,1,5.0,7.0,7.0,0.832315751673443,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,10.0,0,0,3,1,1,1,1,0.6875704262811269,0,0.8894237362688455,0.5881485718377897,1,0.8085670329716776,0.5881485718377897,1,7.0,9.0,9.0,0.7745798884942949,0,0,0,0,1,1,0,0,0,0,0,0,0
pos,0,1,13.0,0,0,2,0,0,4,0,0.9914759398470778,1,0.6334693546633935,0.055959320689908054,3,0.5758812315121759,0.11111499424647887,1,7.0,5.0,9.0,0.737595982259921,0,0,0,1,0,1,0,0,0,0,0,0,0
pos,0,1,9.0,0,0,1,0,1,0,0,0.788819055198245,1,0.743398604368432,0.22179583063825703,2,0.5135676378395146,0.743398604368432,1,4.0,10.0,10.0,0.7394594590535144,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,7.0,0,1,3,1,1,9,0,0.8336052328029065,1,0.7965270705655091,0.5413244786723226,1,0.5201717715295672,0.7965270705655091,1,9.0,8.0,9.0,0.020395983811984097,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,1.0,0,1,4,1,0,2,1,0.6519860503201643,0,0.9763633412788659,0.34471221613148373,1,0.8876030375262417,0.5858654398375489,0,7.0,10.0,9.0,0.5076717592269826,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,1,1,7.0,0,0,4,1,1,8,0,0.6409875954732343,1,0.5539910736068031,0.39547878382654744,3,0.5036282487334574,0.5030579885935652,1,9.0,10.0,10.0,0.9544534629589552,1,0,0,0,0,0,0,0,0,0,0,1,0
pos,0,1,13.0,0,0,3,0,1,8,0,0.9745153109015519,1,0.7020063607570773,0.13678232489121173,0,0.6381876006882521,0.13678232489121173,1,6.0,9.0,9.0,0.4656340108046106,1,0,0,0,0,1,0,0,0,0,0,0,0
pos,0,1,9.0,0,0,3,1,0,3,0,0.92601905542233,1,0.5924192611250146,0.4893655627787042,2,0.5385629646591041,0.4893655627787042,1,8.0,8.0,8.0,0.9320052514798731,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,6.0,0,0,3,1,0,3,0,0.8387230997461546,1,0.8026445393870965,0.26473911095126823,1,0.5607907582543703,0.8026445393870965,1,8.0,9.0,10.0,0.3754370027062219,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,0,1,11.0,0,0,3,1,0,2,0,0.8014267081229665,1,0.758280284566757,0.758280284566757,1,0.5420322243107876,0.758280284566757,1,9.0,4.0,7.0,0.1754559528933894,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,14.0,0,0,1,1,0,3,0,0.8105192519378761,1,0.7356639606815588,0.4367198850859495,3,0.6687854188014171,0.6615722732278192,1,10.0,6.0,9.0,0.6677302469644968,0,1,0,0,0,1,0,0,0,0,0,0,0
pos,1,1,6.0,1,0,4,1,1,4,0,0.8561708382694633,1,0.7605565999518331,0.6891440852017621,2,0.6914150908653027,0.6891440852017621,1,10.0,10.0,9.0,0.4116190932272857,0,0,0,0,1,0,0,0,0,0,0,0,1
pos,0,1,15.0,0,1,2,0,0,1,0,0.8477133325040995,1,0.6683021379051933,0.29913281536937575,1,0.6075473980956303,0.5858389166035124,1,10.0,9.0,9.0,0.4519632156089461,0,0,0,0,1,1,0,0,0,0,0,0,0
pos,1,1,11.0,0,0,1,1,1,5,0,0.550457221883217,1,0.7533887416481413,0.47413767684302316,1,0.6848988560437648,0.47413767684302316,1,8.0,7.0,6.0,0.5405320596738139,0,0,0,0,1,0,0,0,1,0,0,0,0
pos,1,1,11.0,0,0,1,0,1,9,0,0.5814638461976119,1,0.7092639112638427,0.4130556452928431,2,0.6447853738762206,0.5077540496474539,1,6.0,7.0,7.0,0.03579908145413774,1,0,0,0,0,0,0,0,0,0,1,0,0
pos,1,1,9.0,0,0,3,0,0,2,1,0.8024410981023067,0,0.9369155006273104,0.20637396362417348,2,0.8517413642066458,0.759480197132981,1,7.0,9.0,7.0,0.7154345269155866,0,0,0,0,1,0,0,0,1,0,0,0,0
pos,0,1,12.0,1,0,4,0,1,7,0,0.7576570203841153,1,0.7068720578558322,0.37148286932188057,1,0.5582708658264892,0.7068720578558322,1,10.0,7.0,4.0,0.4202476867065938,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,13.0,0,0,4,1,1,5,0,0.7536320539763774,1,0.7021812076620694,0.7021812076620694,3,0.6287776643979669,0.7021812076620694,1,8.0,10.0,10.0,0.2860744787415573,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,2.0,0,0,4,1,1,9,1,0.9644203871659889,0,1.0,0.6348642727853075,0,0.9955769581159984,0.9557250695466118,0,6.0,7.0,10.0,0.0003527188073848553,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,2.0,0,1,3,1,0,3,0,0.7385992549080489,1,0.6847169541781882,0.6847169541781882,2,0.5653012865797791,0.6847169541781882,0,9.0,9.0,10.0,0.36725863263009445,1,0,0,0,0,0,0,0,1,0,0,0,0
pos,0,1,11.0,0,0,5,1,0,5,0,0.9627235599809865,1,0.7498578135191265,0.721371722411277,1,0.5687413280378678,0.7498578135191265,1,10.0,4.0,8.0,0.3723599128691922,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,0,0.0,0,1,4,0,1,0,0,0.7198856454673747,1,0.7401283821803738,0.21139802315065026,0,0.6728439838003397,0.6631005563079081,0,7.0,5.0,7.0,0.17211188320676712,0,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,18.0,0,0,2,0,1,1,0,0.6922944152515149,1,0.6314857215312295,0.3088621887454792,2,0.5048145532605304,0.6314857215312295,1,9.0,8.0,9.0,0.9496335567010501,1,0,0,0,0,1,0,0,0,0,0,0,0
pos,1,1,8.0,0,1,5,0,1,2,0,0.7668990855949638,1,0.7176666663772114,0.7047537702746922,1,0.5960988653177992,0.7176666663772114,1,10.0,6.0,7.0,0.49143755694287156,1,0,0,0,0,0,0,0,0,0,0,1,0
pos,1,1,7.0,0,0,4,0,0,4,0,0.8953795350149965,1,0.8709815486886939,0.2979498580143627,1,0.6810629039664491,0.8709815486886939,1,6.0,7.0,7.0,0.47864367727756146,1,0,0,0,0,0,1,0,0,0,0,0,0
pos,0,1,6.0,0,0,5,1,1,4,1,0.7555994942976052,0,0.9385735423599727,0.7044733576233553,3,0.8532486748727024,0.7044733576233553,1,10.0,8.0,9.0,0.3207331694738768,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,1,1,6.0,1,0,1,1,0,5,0,0.8939337538642919,1,0.8692239219112919,0.22609964868297538,0,0.6576825379335787,0.8692239219112919,1,8.0,10.0,7.0,0.4061638425171857,0,0,0,0,1,0,1,0,0,0,0,0,0
pos,0,1,2.0,0,0,5,1,0,7,1,0.8554325545490872,0,0.9766275321817557,0.42841636397861294,2,0.8878432110743233,0.8226824207584231,0,10.0,9.0,9.0,0.28063737715390963,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,0,1,6.0,0,0,3,1,0,5,0,0.7451751371481805,1,0.4646123824914119,0.4646123824914119,2,0.32537823628281326,0.4646123824914119,1,8.0,9.0,7.0,0.8542298782869782,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,10.0,0,0,2,1,1,2,0,0.51053767094254,1,0.6221858520368461,0.16835284187404767,1,0.5656235018516782,0.16835284187404767,1,9.0,8.0,6.0,0.848045158020654,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,0,1,11.0,0,0,3,1,0,5,0,0.8006887832405074,1,0.7574076385293499,0.5451912795215321,1,0.5222804475968588,0.7574076385293499,1,7.0,8.0,6.0,0.47679296745286565,0,0,1,1,0,0,0,0,0,0,0,0,0
pos,0,1,11.0,0,0,1,1,0,0,0,0.6592050137578553,1,0.5791248551138415,0.14572249990799518,3,0.5264771410125831,0.14572249990799518,1,8.0,7.0,9.0,0.6447666004077668,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,9.0,0,0,5,1,1,3,1,0.7362517318579194,0,0.9763393919771807,0.3360490452969316,0,0.8875812654338006,0.5188725855792887,1,7.0,10.0,10.0,0.3487391429133246,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,6.0,0,0,3,0,0,2,0,0.8950712248852142,1,0.7585689428350634,0.6151991703454406,2,0.6896081298500576,0.6151991703454406,1,6.0,9.0,8.0,0.4778988122588435,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,12.0,0,0,3,0,0,1,0,0.6241148131521186,1,0.5221459210241957,0.4052646787486367,2,0.39305470761173633,0.5221459210241957,1,8.0,8.0,6.0,0.8595276697140086,0,0,0,0,1,1,0,0,0,0,0,0,0
pos,0,1,10.0,0,0,2,0,0,0,0,0.8306339721152765,1,0.7929797767243644,0.6324411435052752,1,0.5295440288226019,0.7929797767243644,1,10.0,9.0,9.0,0.34610989831860267,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,1,1,17.0,1,0,4,1,1,6,0,0.8302959489217449,1,0.7925764222849608,0.21856251841109042,1,0.5351693098589749,0.7925764222849608,1,7.0,10.0,9.0,0.5102917415109356,0,1,0,0,0,1,0,0,1,0,0,0,0
pos,1,1,17.0,0,0,2,1,0,3,0,0.8664412993812121,1,0.8359377371282529,0.42376532201251393,2,0.6583539444009148,0.8359377371282529,1,9.0,8.0,7.0,0.4327530579080921,0,0,0,0,1,1,1,0,0,0,0,0,0
pos,0,1,4.0,1,0,5,0,0,0,0,0.7620649769718978,1,0.7120164106693965,0.20024822392042552,2,0.5029990157436259,0.7120164106693965,1,6.0,9.0,8.0,0.4828998342421869,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,4.0,1,0,4,1,1,4,0,0.7371409947190085,1,0.6830275249594933,0.38524347935072,1,0.5459717414762053,0.6830275249594933,1,10.0,10.0,8.0,0.012753200597744485,0,0,0,1,0,0,0,0,0,0,0,1,0
pos,0,1,11.0,1,0,1,0,0,1,0,0.701594858163844,1,0.6296827031716813,0.5760389082879556,1,0.5696389240285498,0.6296827031716813,1,9.0,6.0,8.0,0.011993065282894122,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,10.0,0,0,3,0,1,1,0,0.8274339247117335,1,0.789162888404174,0.34551822713274305,2,0.5337230001610805,0.789162888404174,1,7.0,7.0,7.0,0.33691592838331236,1,0,0,0,0,0,0,1,0,0,0,0,0
pos,0,1,15.0,0,0,4,0,1,2,0,0.9003866695056786,1,0.7113317587179095,0.032093346798319544,1,0.5699719824044223,0.7113317587179095,1,10.0,6.0,7.0,0.11859600391370179,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,7.0,0,0,5,0,1,3,0,0.6469599154612056,1,0.5802253734046319,0.5699071966519114,0,0.3029396515231383,0.5802253734046319,1,8.0,9.0,8.0,0.830285177786926,1,0,0,0,0,0,0,0,0,0,1,0,0
pos,0,1,13.0,0,0,5,1,1,8,0,0.7644960058217924,1,0.7148567559150127,0.3134361404418087,2,0.5563291010366811,0.7148567559150127,1,8.0,10.0,8.0,0.056826654727464565,1,0,1,0,0,0,0,0,0,0,0,0,0
pos,1,1,10.0,0,0,2,1,1,1,0,0.7243102282873224,1,0.7062050177332548,0.6380794975975732,1,0.6420045615756862,0.6674253807252836,1,8.0,9.0,9.0,0.15360666245523574,1,0,0,0,0,0,0,0,0,0,0,0,1
pos,0,1,10.0,0,0,5,1,0,5,0,0.7449148548751997,1,0.7346566222559341,0.2389624428433308,3,0.6678696565963037,0.6920433402786502,1,8.0,10.0,8.0,0.019271364051745232,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,0,1,12.0,0,0,3,0,1,6,0,0.5979053517403372,1,0.3327375577527164,0.23929248256263122,2,0.3024886888661058,0.23929248256263122,1,10.0,10.0,6.0,0.9511464425154081,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,1,1,2.0,0,0,4,1,1,0,0,0.6562053158257622,1,0.5906084826811641,0.24689138454414206,1,0.48323191167719415,0.5906084826811641,0,9.0,10.0,9.0,0.9491386489067282,0,1,0,0,0,0,0,1,1,0,0,0,0
pos,1,1,5.0,0,1,2,0,0,4,0,0.5747352734876717,1,0.6123005888812167,0.25544625512247876,0,0.5566368989829242,0.5004201803995055,1,10.0,9.0,8.0,0.9747305387272858,0,1,0,0,0,0,0,0,1,0,0,0,0
pos,0,1,15.0,0,0,3,1,1,1,0,0.483849321271097,1,0.5167056272275022,0.4035410040355684,2,0.4697323883886384,0.4035410040355684,1,9.0,10.0,10.0,0.9408099540301502,1,0,1,0,0,0,0,0,0,0,0,0,0
pos,0,1,12.0,0,0,1,0,0,9,0,0.6866282484052226,1,0.6250317563070056,0.48598969377417234,3,0.5382629156532857,0.6250317563070056,1,8.0,10.0,9.0,0.7738594309161162,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,1,1,12.0,0,1,5,1,1,0,0,0.8339606228977217,1,0.7969515714322265,0.09903227039285412,1,0.6109769166545448,0.7969515714322265,1,10.0,9.0,6.0,0.3242638622058543,0,0,0,1,0,0,0,0,1,0,0,0,0
pos,1,1,13.0,0,1,2,1,0,5,0,0.9363644708764696,1,0.6818379282082394,0.038863250283611706,0,0.36217713216392444,0.6818379282082394,1,6.0,8.0,8.0,0.8652271199958645,1,0,1,0,0,0,0,0,1,0,0,0,0
pos,1,1,11.0,0,0,4,0,0,9,0,0.8663133850920397,1,0.8357834762334484,0.8127448003806421,2,0.6778840390130427,0.8357834762334484,1,6.0,9.0,7.0,0.7188195260024979,0,0,0,1,0,0,0,0,0,0,0,0,1
pos,0,1,15.0,1,0,3,1,0,3,0,0.6736601733816138,1,0.6243752072863936,0.4161882756397972,2,0.5676138248058124,0.6103108501099844,1,9.0,10.0,6.0,0.6027890570053922,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,1,1,2.0,0,0,2,0,1,8,0,0.4889935422639895,1,0.5557032811694262,0.4089111046944215,1,0.5051848010631147,0.4089111046944215,0,8.0,7.0,9.0,0.26831011768516827,0,0,0,1,0,0,1,0,0,0,0,0,0
pos,0,1,20.0,1,0,3,0,0,7,0,0.6225338672602447,1,0.5305572426198705,0.4761236504099906,1,0.48232476601806407,0.4761236504099906,1,9.0,10.0,9.0,0.888050830560168,0,0,0,0,1,1,0,0,0,0,0,0,0
pos,1,1,1.0,0,0,4,0,1,2,0,0.6949722193521666,1,0.6148076906168808,0.5938598185666213,3,0.5589160823789825,0.5938598185666213,0,7.0,7.0,7.0,0.8109772651575524,0,0,0,1,0,0,0,0,0,0,1,0,0
pos,1,1,11.0,0,0,4,0,0,2,0,0.7466859791392448,1,0.6941007210767951,0.004006793078588089,0,0.5202739662654494,0.6941007210767951,1,9.0,7.0,6.0,0.34018014193114415,0,1,0,0,0,0,0,0,0,0,0,0,1
pos,0,1,12.0,0,1,5,0,0,6,0,0.7124824895382421,1,0.6545875547845856,0.6545875547845856,1,0.5476132856005279,0.6545875547845856,1,9.0,10.0,9.0,0.6440438898350771,0,0,1,1,0,0,0,0,0,0,0,0,0
pos,0,1,14.0,0,0,2,0,0,0,0,0.753500740452323,1,0.7020282751400344,0.3383128427039992,3,0.5226468627850409,0.7020282751400344,1,9.0,7.0,7.0,0.6219467700006771,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,0,1,8.0,0,1,4,0,0,2,0,0.9472008868879129,1,0.738977672986348,0.43493508280546744,0,0.6717978845330436,0.43493508280546744,1,10.0,8.0,7.0,0.556647854579718,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,0,1,7.0,0,0,2,0,1,1,1,0.7214625965432059,0,0.9111883141357432,0.6649167532841298,2,0.8283530128506755,0.6649167532841298,1,8.0,10.0,10.0,0.723503376425191,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,1,1,9.0,0,0,4,1,1,1,0,0.8341648050162771,1,0.797195480190471,0.5120773460312193,1,0.5288326297719322,0.797195480190471,1,10.0,9.0,8.0,0.9798249348164878,0,1,0,0,0,0,0,0,0,1,0,0,0
pos,0,1,15.0,0,0,1,0,1,1,0,0.7661204809553707,1,0.716756006038759,0.6210275552948588,3,0.5168992323913699,0.716756006038759,1,9.0,7.0,7.0,0.5924450585384298,1,0,1,0,0,0,0,0,0,0,0,0,0
pos,1,1,2.0,1,0,1,1,1,7,0,0.8263100151974445,1,0.787823208872804,0.47965697429754073,0,0.6403036122712364,0.787823208872804,0,10.0,8.0,8.0,0.45303463966544527,0,1,0,0,0,1,0,0,0,0,0,1,0
pos,0,1,8.0,0,1,4,0,1,8,0,0.636213063523428,1,0.5798097198191773,0.27129992443159573,3,0.5270997452901611,0.27129992443159573,1,9.0,9.0,9.0,0.8526721829151169,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,7.0,0,0,3,0,1,0,0,0.9216592666489305,1,0.6070968180822472,0.5908175261756696,3,0.39225063280446193,0.6070968180822472,1,9.0,10.0,8.0,0.8188342080167301,0,0,0,1,0,1,0,0,0,1,0,0,0
pos,0,1,10.0,0,0,3,0,0,2,0,0.5617659432009532,1,0.5688590938668677,0.47842780313177236,1,0.5171446307880615,0.47842780313177236,1,6.0,7.0,8.0,0.4102327506046472,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,3.0,0,1,3,1,1,9,0,0.7967020548933115,1,0.7526965434310041,0.3135061750526802,0,0.6460330503905425,0.7526965434310041,1,8.0,6.0,7.0,0.5435202813940077,0,0,0,1,0,0,0,0,0,0,0,0,1
pos,1,1,10.0,0,0,3,1,0,5,0,0.9336363106358476,1,0.7837632066384336,0.42247500920075254,1,0.5832936626258742,0.7837632066384336,1,7.0,10.0,7.0,0.3353435885471277,0,1,0,0,0,0,0,0,1,0,0,0,0
pos,0,1,7.0,1,0,5,0,1,4,0,0.7124871705235614,1,0.6919607388223995,0.4287331281648221,0,0.6290552171112722,0.6545929305610002,1,7.0,8.0,7.0,0.09602988572186005,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,7.0,0,0,1,1,0,5,0,0.798902356954194,1,0.755295901452173,0.545317133331082,3,0.5732435634334252,0.755295901452173,1,8.0,7.0,8.0,0.7594312540655597,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,12.0,0,1,3,0,0,3,0,0.09097842201845197,1,0.693653370178181,0.04589869011908859,1,0.6305939728892553,0.04589869011908859,1,10.0,9.0,8.0,0.2866479910110525,0,0,0,1,0,1,1,0,0,0,0,0,0
pos,1,1,7.0,0,0,3,0,0,5,0,0.7388676548607587,1,0.6850279928504431,0.6850279928504431,3,0.521136153327825,0.6850279928504431,1,6.0,8.0,8.0,0.4837791279334143,1,0,0,0,0,0,0,0,1,0,0,0,0
pos,0,1,10.0,0,0,4,1,1,0,0,0.836105586919075,1,0.5882860565054531,0.5882860565054531,1,0.36516386014254754,0.5882860565054531,1,6.0,8.0,8.0,0.9364179915630362,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,8.0,0,0,1,0,1,1,0,0.9855960590284667,1,0.7538477105806837,0.7538477105806837,0,0.6264774315142858,0.7538477105806837,1,4.0,7.0,8.0,0.6262274595722037,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,12.0,0,0,3,0,1,3,0,0.8734651599617751,1,0.8444170302854267,0.014075112522732525,3,0.6490542156132506,0.8444170302854267,1,9.0,7.0,8.0,0.4639690478607377,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,1,0,0.0,0,1,5,0,0,8,0,0.7748440440738078,1,0.7269723180271273,0.33463999758896534,3,0.5159884141066868,0.7269723180271273,0,7.0,5.0,8.0,0.5185622340293041,0,0,0,0,0,0,0,1,0,0,0,0,0
pos,1,1,5.0,1,0,4,0,1,4,1,0.9094020836603762,0,1.0,0.8880653619199069,1,0.9656161369361144,0.8880653619199069,1,8.0,7.0,8.0,0.41540550083629896,1,0,0,0,0,0,0,0,0,0,0,0,1
pos,1,1,3.0,0,0,3,0,1,1,0,0.5378965250454347,1,0.5831878656748359,0.1686949628219736,0,0.5301707869771235,0.4606524902770662,1,9.0,10.0,8.0,0.7775359424595214,0,1,0,0,0,0,0,0,0,0,1,0,0
pos,0,1,4.0,0,0,3,1,0,1,1,0.8036432503686228,0,0.9589991347416255,0.00010789518910314655,3,0.8718173952196594,0.35498558740036995,1,5.0,7.0,8.0,0.3310060734473707,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,5.0,0,0,4,0,1,8,0,0.7927971191186465,1,0.748087811964421,0.6978969024075923,1,0.609611284111088,0.748087811964421,1,9.0,8.0,8.0,0.3587225370921125,0,0,0,0,1,0,0,1,0,0,0,0,0
pos,0,1,1.0,1,0,4,1,0,5,0,0.9542884174379651,1,0.5826124140151298,0.5282276662572495,0,0.5296476491046633,0.5282276662572495,0,8.0,4.0,8.0,0.4182497812404912,1,0,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,9.0,0,0,2,1,1,3,0,0.6827708687412779,1,0.6289849334213978,0.6206456686808969,3,0.5718044849285434,0.6206456686808969,1,10.0,10.0,8.0,0.22038078861566873,0,0,1,0,1,0,0,0,0,0,0,0,0
pos,0,1,9.0,0,0,4,0,1,5,0,0.8968088484543841,1,0.6791587749230145,0.6791587749230145,1,0.5213679879429947,0.6791587749230145,1,8.0,7.0,7.0,0.8187469670625971,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,0,1,11.0,0,0,3,0,0,2,0,0.7894665205292799,1,0.7441614126992765,0.5067533045003074,0,0.5930861959765025,0.7441614126992765,1,7.0,9.0,9.0,0.5610111539499938,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,1,1,5.0,0,0,1,0,0,1,0,0.6953128221406304,1,0.7049378087099467,0.5075058862594233,0,0.6408525533726788,0.6349291960401549,1,10.0,8.0,8.0,0.26474976052545834,0,0,0,0,1,0,0,0,0,0,0,1,0
pos,0,1,11.0,0,0,2,1,0,7,1,0.7400794955174206,0,0.9844430045381343,0.37002854061689144,3,0.8949481859437584,0.37002854061689144,1,9.0,8.0,8.0,0.1634948050327391,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,8.0,1,0,2,1,1,5,0,0.7633679784178782,1,0.7135385194210071,0.7135385194210071,3,0.5732358762825243,0.7135385194210071,1,10.0,9.0,7.0,0.06796120393518029,1,0,0,0,0,1,0,0,0,0,0,0,0
pos,0,1,6.0,0,0,2,1,0,5,0,0.8341076757834689,1,0.7971272341196511,0.3976258653074183,1,0.5430164741901535,0.7971272341196511,1,9.0,10.0,7.0,0.7467346286633221,0,0,0,0,1,0,0,0,0,0,0,0,0
pos,1,1,12.0,0,0,3,1,0,5,0,0.7343093914960264,1,0.5979592945187506,0.187606775377761,3,0.5435993586534096,0.187606775377761,1,10.0,10.0,7.0,0.9394030841241863,0,0,0,0,1,0,0,0,1,0,0,0,0
pos,1,1,10.0,0,0,2,1,1,5,0,0.7602169396898372,1,0.7098587308753849,0.23153224712314113,1,0.5971694109755845,0.7098587308753849,1,9.0,10.0,10.0,0.6186805537910574,0,0,0,0,1,0,0,0,0,0,1,0,0
pos,0,1,5.0,0,1,2,1,1,9,0,0.6549556843142395,1,0.5892029256383674,0.03929812784463138,0,0.45999246743886035,0.5892029256383674,1,9.0,10.0,7.0,0.8153981410542286,0,1,0,0,0,0,0,0,0,0,0,0,0
pos,0,1,9.0,0,1,2,0,1,1,0,0.8647498405307591,1,0.8338983475617417,0.14327283870808571,1,0.6053417162260303,0.8338983475617417,1,7.0,8.0,10.0,0.623479056601105,0,0,0,1,0,0,0,0,0,0,0,0,0
pos,0,1,9.0,0,0,2,0,0,3,1,0.7349793398937174,1,0.6805247335281878,0.6640562647976367,0,0.5524639204913001,0.6805247335281878,1,8.0,6.0,9.0,0.7997309423888024,0,0,0,1,0,0,0,0,0,0,0,0,0
